scope,source_term,text,label,augmentation_type,base_score
main_train,好消息,好-消息,1,filtered_positive,0.5253235921701439
main_train,好消息,好好消息,1,filtered_positive,0.34945882776750375
main_train,好消息,好小息,1,filtered_positive,0.32461529605855083
main_train,好消息,好消 息,1,filtered_positive,0.369073316306696
main_train,好消息,好消-息,1,filtered_positive,0.3759738943835977
main_train,好消息,好消息,1,filtered_positive,0.36907365269269743
main_train,好消息,好消消息,1,filtered_positive,0.35118285665371235
main_train,好消息,好消系,1,filtered_positive,0.3564295261280767
main_train,好消息,好消西,1,filtered_positive,0.25642022075167253
main_train,好消息,豪消息,1,filtered_positive,0.43262481782311535
main_train,八节,八 节,1,filtered_positive,0.09876585587671707
main_train,八节,八八节,1,filtered_positive,0.05763921183965449
main_train,八节,八接,1,filtered_positive,0.06185914070045988
main_train,八节,八结,1,filtered_positive,0.06803433652327048
main_train,八节,八节,1,filtered_positive,0.09876585587671707
main_train,八节,八节节,1,filtered_positive,0.16180102696648344
main_train,八节,吧节,1,filtered_positive,0.1385909428014834
main_train,八节,把节,1,filtered_positive,0.40926866048152866
main_train,女人节,女 人 节,1,filtered_positive,0.3430471922842905
main_train,女人节,女 人节,1,filtered_positive,0.3430471922842905
main_train,女人节,女-人节,1,filtered_positive,0.5383094546985632
main_train,女人节,女人 节,1,filtered_positive,0.3430471922842905
main_train,女人节,女人-节,1,filtered_positive,0.5649337345843931
main_train,女人节,女人人节,1,filtered_positive,0.41787463977360406
main_train,女人节,女人接,1,filtered_positive,0.21358605690717752
main_train,女人节,女人结,1,filtered_positive,0.19690645199333856
main_train,女人节,女人节,1,filtered_positive,0.3430473835587987
main_train,女人节,女任节,1,filtered_positive,0.3313688109828834
main_train,女人节,女女人节,1,filtered_positive,0.3875819824320597
main_train,女人节,女认节,1,filtered_positive,0.12625753543862311
main_train,满xx,慢xx,1,filtered_positive,0.06836023050240707
main_train,满xx,满 x x,1,filtered_positive,0.43071242983173536
main_train,满xx,满 xx,1,filtered_positive,0.6808726726801266
main_train,满xx,满x x,1,filtered_positive,0.43071242983173536
main_train,满xx,满x-x,1,filtered_positive,0.49816588863570294
main_train,满xx,满xxx,1,filtered_positive,0.6837901299817046
main_train,满xx,满满xx,1,filtered_positive,0.48581427509431807
main_train,满xx,漫xx,1,filtered_positive,0.20701872734932264
main_train,致电,致 电,1,filtered_positive,0.11098429604056527
main_train,致电,致店,1,filtered_positive,0.45314411426237544
main_train,致电,致点,1,filtered_positive,0.19318584831811395
main_train,致电,致电,1,filtered_positive,0.11098429604056527
main_train,致电,致电电,1,filtered_positive,0.054571702719845114
main_train,致电,致致电,1,filtered_positive,0.11325238566450123
main_train,谢您,些您,1,filtered_positive,0.10993842157369482
main_train,谢您,协您,1,filtered_positive,0.14018225260956782
main_train,谢您,谢 您,1,filtered_positive,0.32311984104501007
main_train,谢您,谢您,1,filtered_positive,0.32311984104501007
main_train,谢您,谢您您,1,filtered_positive,0.3603095822952666
main_train,谢您,谢谢您,1,filtered_positive,0.3232876450024408
main_train,元宵,元元宵,1,filtered_positive,0.09964571981275161
main_train,元宵,元小,1,filtered_positive,0.32051664904209365
main_train,元宵,元消,1,filtered_positive,0.2954882949796796
main_train,满xxx,慢xxx,1,filtered_positive,0.0722143527804614
main_train,满xxx,满 x x x,1,filtered_positive,0.5208712494190563
main_train,满xxx,满 xxx,1,filtered_positive,0.6837901299817046
main_train,满xxx,满xx x,1,filtered_positive,0.6343974551795164
main_train,满xxx,满xx-x,1,filtered_positive,0.733620912729452
main_train,满xxx,满xxxx,1,filtered_positive,0.5787248182262588
main_train,满xxx,满满xxx,1,filtered_positive,0.47237335062020297
main_train,满xxx,漫xxx,1,filtered_positive,0.17036482101062567
main_train,三八节,三 八 节,1,filtered_positive,0.1443105997766516
main_train,三八节,三 八节,1,filtered_positive,0.1443105997766516
main_train,三八节,三-八节,1,filtered_positive,0.38365856177004015
main_train,三八节,三三八节,1,filtered_positive,0.22291518949002564
main_train,三八节,三八 节,1,filtered_positive,0.1443105997766516
main_train,三八节,三八-节,1,filtered_positive,0.33884028825478774
main_train,三八节,三八八节,1,filtered_positive,0.1241925821744514
main_train,__full_normal__,会场地址：杭州之江饭店5楼千人大会堂联系人：陈小姐联系电话：18258037707,0,hard_negative_full,0.9503387166636315
main_train,__full_normal__,x、步花间男万用红古“绛珠”原价xxx外景一次xxx包邮出x、步花间男万用白古“水龙吟”原价xxx外景一次xxx包邮出x、最不卖萌白绿幼年花千骨原价xxx游场一次外景一次xxx包邮出,0,hard_negative_full,0.9486479806037287
main_train,__full_normal__,联系电话：xxxxxxxxxxx小符,0,hard_negative_full,0.9427410117811776
main_train,__full_normal__,请中奖的小伙伴在xxxx/x/xx日xx,0,hard_negative_full,0.9405920672568081
main_train,__full_normal__,给力价格xxxxxx发售…专注精品…章,0,hard_negative_full,0.9375727762132824
main_train,__full_normal__,包含x月x－xx号九寨沟汽车线价格、九寨沟飞机团报价,0,hard_negative_full,0.9354707687575741
main_train,__full_normal__,报名时间为x月xx日～x月xx日,0,hard_negative_full,0.9113822896336444
main_train,__full_normal__,xx点xx分中文红包口令：天弘基金容易宝,0,hard_negative_full,0.9038224288463645
main_train,__full_normal__,??xxxx年x月xx日的新娘,0,hard_negative_full,0.8955995120306921
main_train,__full_normal__,给大家分享“xxebxdxdxxxbxbxexexdaxcbxbexxcbxxbxxxaxx,0,hard_negative_full,0.8846843606708349
main_train,__full_normal__,x元江苏南通生猪价格今日猪价行情内三x,0,hard_negative_full,0.8777960941867433
main_train,__full_normal__,欢迎咨询哦/玫瑰/玫瑰/玫瑰/玫瑰,0,hard_negative_full,0.8764386250368903
main_train,__full_normal__,财富热线：18332095527贺,0,hard_negative_full,0.8748840619193627
main_train,__full_normal__,验证：朝阳xxx个人★指导：x/x/x/x/x/x/x/x/x电话咨询：x/x/x/x/x/x/x/x/x/x/x一、风险控制是第一位的,0,hard_negative_full,0.8734604511339047
main_train,__full_normal__,签证+保险+欧铁+机票+酒店一价全包~要去的私信或评论咨询预定,0,hard_negative_full,0.8733735568734905
main_train,__full_normal__,有需要的联系电话：xxxxxxx、有需要顺捎的电话联系,0,hard_negative_full,0.867948782007489
main_train,__full_normal__,现对外招商：家具、家电、家装装饰、地板、卫浴、瓷砖等家装品牌参展商,0,hard_negative_full,0.8522794866958611
main_train,__full_normal__,招商信用卡下卡额度x万左右,0,hard_negative_full,0.8346444633680526
main_train,__full_normal__,凡预定xxxx元/桌送啤酒x瓶,0,hard_negative_full,0.8216083963807198
main_train,__full_normal__,盐城环氧地坪|盐城环氧地坪漆厂家|盐城固化剂渗透地坪施工|盐城无振动防滑车道地坪|射阳东台大丰环氧地坪漆价格|江苏新禾地坪科技有限公司,0,hard_negative_full,0.8159836188306517
main_train,__full_normal__,新惠普护眼贴代理销售,0,hard_negative_full,0.8077972203696105
main_train,__full_normal__,xx至晚x点面试地址：西大望路甲一号飘Home酒店xxxx房间,0,hard_negative_full,0.807642235880461
main_train,__full_normal__,深圳市喜莱德曼商贸有限公司~,0,hard_negative_full,0.7930860952197184
main_train,__full_normal__,公司招商经理：熊经理手机：18680344611QQ：2801437890广贵的交易总,0,hard_negative_full,0.7928624158324777
main_train,__full_normal__,招聘有工地经验阿姨招聘有工地经验阿姨招聘有工地经验阿姨招聘有工地经验阿姨招聘有工地经验阿姨招聘有工地经验阿姨,0,hard_negative_full,0.7809792890616372
main_train,__full_normal__,批发/零售/招代理/咨询私聊,0,hard_negative_full,0.7796798689912053
main_train,__full_normal__,请加Q索取报价石狮店：石狮市石泉路199号长途汽车站戴斯大酒店旁手机：18876596925QQ,0,hard_negative_full,0.7787630231998871
main_train,__full_normal__,联系电话：13950000091,0,hard_negative_full,0.7761064664520203
main_train,__full_normal__,启东二手房出售信息第63期,0,hard_negative_full,0.7695417687222684
main_train,__full_normal__,就是我的业务代码xxxxxxxxxx此全部操作为免费,0,hard_negative_full,0.7631346913811535
main_train,__full_normal__,佳亿生活速递让生活变得更便捷|商业信息|联系电话,0,hard_negative_full,0.7628521417243826
main_train,__full_normal__,分享图片昆山大地美术教育联系电话xxxxxxxxxxx,0,hard_negative_full,0.7609382919468215
main_train,__full_normal__,联系方式：15903812498,0,hard_negative_full,0.7519595197765634
main_train,__full_normal__,千汇装饰告诉您找装修公司的优点,0,hard_negative_full,0.7406484371437916
main_train,__full_normal__,免费分享浙江xx份多肉工具套餐x方套餐原文：,0,hard_negative_full,0.7406234703213159
main_train,__full_normal__,赚几十到100多活动地址：,0,hard_negative_full,0.7365164894329256
main_train,__full_normal__,7月31日：农历六月十六宜事：栽种植物、官司诉讼、外出旅行、投资金融忌事：破土动工、修筑建造、迁徙转移、嫁娶结婚1、本日适宜官司诉讼,0,hard_negative_full,0.7351242982356828
main_train,__full_normal__,目前国内拥有x家xS店以上的经销商集团已经有xxx余家,0,hard_negative_full,0.7322541233862458
main_train,__full_normal__,xxxxxxxxx好友也是可以的,0,hard_negative_full,0.731248215531693
main_train,__full_normal__,xxxx平整体家居馆试营业抢红包、xx重大礼送液晶电视抽空调冰箱洗衣机大奖,0,hard_negative_full,0.7256450091051161
main_train,__full_normal__,免费获得xxx元宝贝杂志册的朋友须在x月x号～x月xx号,0,hard_negative_full,0.7229106408669375
main_train,__full_normal__,欢迎银行、信托候选人联系：sandy,0,hard_negative_full,0.7210169148686862
main_train,__full_normal__,如有需求请及时咨询QQ群：xxxxxxxx验证：投有所道或i,0,hard_negative_full,0.7200823902511778
main_train,__full_normal__,有求职意向请联系13301552588毕先生,0,hard_negative_full,0.719352670383492
main_train,__full_normal__,分享给大家：新北区三井朵朵服装店,0,hard_negative_full,0.7147749286305125
main_train,__full_normal__,我们的假期~就一个字：爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽爽,0,hard_negative_full,0.7115377154266221
main_train,__full_normal__,买对不买贵南京x月xx日收盘成交xxxxxx万元,0,hard_negative_full,0.7111061471429458
main_train,__full_normal__,以下是客户公司简介：南京华巨泰电力科技有限公司,0,hard_negative_full,0.7075448244801831
main_train,__full_normal__,有需要的亲扫二维码?V信咨询哈,0,hard_negative_full,0.7066074168342814
main_train,__full_normal__,第二天直接提现15元活动步骤：一、扫描下方二维码下载或是手机下载沃百富app,0,hard_negative_full,0.7025004294020896
main_train,__full_normal__,新号码18501409915望惠存,0,hard_negative_full,0.7011775480787086
main_train,__full_normal__,就使用我的邀请码xxxxxh下载并登录浙江移动手机营业厅,0,hard_negative_full,0.7010273628149424
main_train,__full_normal__,xxxx年荆门市京山县人民医院招聘xx名护理人员公告,0,hard_negative_full,0.6992628833020097
main_train,__full_normal__,我的卡小二邀请码是“xxxxxxx”,0,hard_negative_full,0.6980586791900881
main_train,__full_normal__,开设课程：文理科数学、英语、物理、化学、生物、地理中高考承诺班、名师x对x、同步班、精英班、艺术生班等课程详情请咨询十一大校区：xxxxxxxx,0,hard_negative_full,0.6821314632053856
main_train,__full_normal__,一般能力的xS店需要销售顾问xx人,0,hard_negative_full,0.6817064020005851
main_train,__full_normal__,免税产品全场x折赠华东游独家呈现尊?,0,hard_negative_full,0.6770684228689169
main_train,__full_normal__,晒单拿积分会员编号：bcefg订单编号A2015061101033837转运日期6,0,hard_negative_full,0.6767700355597944
main_train,__full_normal__,编写短信考生准考证号发送到xxxxxxxxxxxx,0,hard_negative_full,0.6753529081979046
main_train,__full_normal__,x、xx周日、泰兴宏盛大酒店婚礼秀,0,hard_negative_full,0.6735802777084963
main_train,__full_normal__,xxxx年x月x日腾讯好莱坞vip账号共享,0,hard_negative_full,0.6732059497542707
main_train,__full_normal__,加二维码?v信咨询诚招代理支持一件代发,0,hard_negative_full,0.6619895050585022
main_train,__full_normal__,招聘今天西安路派单人员缺俩女孩家乐福x点xx'xxx站点集合,0,hard_negative_full,0.6603522273209669
main_train,__full_normal__,免费分享浙江xx份种子套餐原文：,0,hard_negative_full,0.6579213108333617
main_train,__full_normal__,O2O外卖网站名字：小叶子外卖、壹外卖、飞猫送餐、筷乐777、蹭饭网、订餐通、阿姨厨房、饭是钢,0,hard_negative_full,0.6554848304424287
main_train,__full_normal__,租房询问微信号：nycleilei812地址：263western,0,hard_negative_full,0.6554053005686494
main_train,__full_normal__,贺天举x投x中得到x分x篮板x盖帽,0,hard_negative_full,0.6546138792209796
main_train,__full_normal__,万科嘉园光谷的光的销售价格更新为均价：9300元/平方米、本项目位于光谷一路光谷八小旁,0,hard_negative_full,0.654477263389702
main_train,__full_normal__,需要学车的朋友欢迎咨询报名哦,0,hard_negative_full,0.6513342641960028
main_train,__full_normal__,有需要了解详细情况的可以随时联系联系人：郑老师联系电话：13001057642,0,hard_negative_full,0.6474645921454908
main_train,__full_normal__,三周价格375地址：saundersnessrd邮编：E143EA,0,hard_negative_full,0.6453526456398243
main_train,__full_normal__,提供最新的家居装修、装饰、装修设计、家居家饰、装修建材导购、家居饰品、家具、家居资讯、风水等内容小户,0,hard_negative_full,0.6344807191229281
main_train,__full_normal__,张家港凯旋健身办卡专线15895673845,0,hard_negative_full,0.6339673609684412
main_train,__full_normal__,『咨询代理篇』你羡慕别人能赚到钱,0,hard_negative_full,0.6333333505869577
main_train,__full_normal__,超市发清河店报名方式：编辑姓名+年龄+店面发至15210262239,0,hard_negative_full,0.6327240499421676
main_train,__full_normal__,Ax、Ax栋为xxxx年x月交楼,0,hard_negative_full,0.632603678386258
main_train,__full_normal__,长春工程学院专科应用英语水利水电建筑工程水电站动力设备及设施证书是学信网可查的正规学历国家承认的网上可查的远大国际教育张老师15886270513,0,hard_negative_full,0.6303892320838552
main_train,__full_normal__,笔试时间xxxx年x月xx日上午,0,hard_negative_full,0.6282288669497172
main_train,__full_normal__,让你防伪码查询是假货乱价销售直接微信扫一扫就知道哪个代理的货,0,hard_negative_full,0.6268188454077972
main_train,__full_normal__,请及时联系客服热线4009221111,0,hard_negative_full,0.6250992987063337
main_train,__full_normal__,求租江东x塔寺或鄞州万达附近x室一厅的房子有的请联系,0,hard_negative_full,0.6194950358006678
main_train,__full_normal__,服务专员代码：1240518991,0,hard_negative_full,0.6180935907760476
main_train,__full_normal__,xxxxxxxxxx时集团的,0,hard_negative_full,0.6069241342420516
main_train,__full_normal__,xx月xx日提前通知散户在xx点xx分,0,hard_negative_full,0.6061648252894064
main_train,__full_normal__,欧美大牌原单镂空毛线套衫、颜色都很衬肤色哦、3色、货不多、要的赶紧报单哦、55,0,hard_negative_full,0.6019590106260736
main_train,__full_normal__,南通金地国际的销售价格更新为均价：xxxxx元/平方米、本项目位于崇川区青年东路南太平路东,0,hard_negative_full,0.6013491903207776
main_train,__full_normal__,x月xx日太仓沙溪人才市场现场招聘会,0,hard_negative_full,0.5999334008966981
main_train,__full_normal__,江苏连云港生猪价格今日猪价行?,0,hard_negative_full,0.5925228275527626
main_train,__full_normal__,5日店里韩状国内现货满150减10满300减20满百包首重周边也惊喜多多～欢迎来咨询,0,hard_negative_full,0.5902675405508458
main_train,__full_normal__,请务必戳卖家第一句先问一下能不能开这种叶子,0,hard_negative_full,0.5894849561640695
main_train,__full_normal__,如何在x年花好这xxx亿非常关键,0,hard_negative_full,0.5894173364899714
main_train,__full_normal__,xxxx初秋新款时尚欧美风蕾丝拼接牛仔马甲马夹牛仔白蕾丝牛仔黑蕾丝均码xx,0,hard_negative_full,0.5883146125125016
main_train,__full_normal__,正宗靖善味阁靖江猪肉脯肉干200gx3袋,0,hard_negative_full,0.5877505999655706
main_train,__full_normal__,??????????????????????????~^0^*'LawoftheJungle'specialepisode&lt,0,hard_negative_full,0.5845298038511334
main_train,__full_normal__,答：我证券公司支持手机开户、网上自助开户、柜台开户,0,hard_negative_full,0.5839197721835673
main_train,__full_normal__,货号：SXGN0837406383,0,hard_negative_full,0.5826261501542119
main_train,__full_normal__,xxxx考研报名前必知新政xxxx的考研,0,hard_negative_full,0.5822083576113444
main_train,__full_normal__,房宝宝购房商城苏州x月xx日成交,0,hard_negative_full,0.5772250693963438
main_train,__full_normal__,地址：苏州金枫南路1号华润超市卖场内,0,hard_negative_full,0.5750984202680977
main_train,__full_normal__,来植梦网吧~这里将为你提供各种兼职供你选择,0,hard_negative_full,0.5736947060889086
multisource_fit,lace,l a c e,1,filtered_positive,0.5714982493683386
multisource_fit,lace,l ace,1,filtered_positive,0.7037305056122258
multisource_fit,lace,laace,1,filtered_positive,0.6423120179134869
multisource_fit,lace,lac e,1,filtered_positive,0.4690675121117414
multisource_fit,lace,lac-e,1,filtered_positive,0.6384078605117071
multisource_fit,lace,lace,1,filtered_positive,0.21336587525067605
multisource_fit,plac,p lac,1,filtered_positive,0.530890411454153
multisource_fit,plac,p-lac,1,filtered_positive,0.6673726993927599
multisource_fit,plac,pla c,1,filtered_positive,0.5398115172431913
multisource_fit,plac,pla-c,1,filtered_positive,0.6993406036439092
multisource_fit,plac,plac,1,filtered_positive,0.28635716853570364
multisource_fit,plac,pllac,1,filtered_positive,0.29459030680837534
multisource_fit,plac,pplac,1,filtered_positive,0.27874543022957116
multisource_fit,dig,d i g,1,filtered_positive,0.5026256852504618
multisource_fit,dig,d ig,1,filtered_positive,0.36579970298506576
multisource_fit,dig,d-ig,1,filtered_positive,0.4813857227415083
multisource_fit,dig,ddig,1,filtered_positive,0.31614952759626924
multisource_fit,dig,di g,1,filtered_positive,0.674186174463897
multisource_fit,dig,dig,1,filtered_positive,0.6273721399752016
multisource_fit,dig,diig,1,filtered_positive,0.6273408108674557
multisource_fit,digi,d i g i,1,filtered_positive,0.5086625244067817
multisource_fit,digi,d igi,1,filtered_positive,0.3655857191499964
multisource_fit,digi,d-igi,1,filtered_positive,0.49685892037512
multisource_fit,digi,ddigi,1,filtered_positive,0.291143485315566
multisource_fit,digi,diigi,1,filtered_positive,0.5355731765872995
multisource_fit,igit,i g i t,1,filtered_positive,0.599363001676297
multisource_fit,igit,i git,1,filtered_positive,0.5728920342446611
multisource_fit,igit,i-git,1,filtered_positive,0.6748830208103517
multisource_fit,igit,iggit,1,filtered_positive,0.368832760767819
multisource_fit,igit,igi t,1,filtered_positive,0.5332438964322384
multisource_fit,igit,igi-t,1,filtered_positive,0.7195777901042126
multisource_fit,igit,igit,1,filtered_positive,0.17387951534104162
multisource_fit,igit,iigit,1,filtered_positive,0.4384308634593726
multisource_fit,尊敬,尊 敬,1,filtered_positive,0.1497404898361092
multisource_fit,尊敬,尊京,1,filtered_positive,0.5723039702009949
multisource_fit,尊敬,尊尊敬,1,filtered_positive,0.28500394322285755
multisource_fit,尊敬,尊敬,1,filtered_positive,0.1497404898361092
multisource_fit,尊敬,尊敬敬,1,filtered_positive,0.3510082610617073
multisource_fit,尊敬,尊经,1,filtered_positive,0.588553569375609
multisource_fit,尊敬,樽敬,1,filtered_positive,0.7084822218059496
multisource_fit,尊敬,遵敬,1,filtered_positive,0.4372119657569825
multisource_fit,尊敬的,尊 敬 的,1,filtered_positive,0.17933881796830428
multisource_fit,尊敬的,尊 敬的,1,filtered_positive,0.17933881796830428
multisource_fit,尊敬的,尊京的,1,filtered_positive,0.6903021630120936
multisource_fit,尊敬的,尊尊敬的,1,filtered_positive,0.28450717139531845
multisource_fit,尊敬的,尊敬 的,1,filtered_positive,0.17933881796830428
multisource_fit,尊敬的,尊敬-的,1,filtered_positive,0.33786023258901526
multisource_fit,尊敬的,尊敬得,1,filtered_positive,0.1206090632993992
multisource_fit,尊敬的,尊敬德,1,filtered_positive,0.31606911773856755
multisource_fit,尊敬的,尊敬敬的,1,filtered_positive,0.30031821386849883
multisource_fit,尊敬的,尊敬的,1,filtered_positive,0.17933881796830428
multisource_fit,尊敬的,尊经的,1,filtered_positive,0.6841260613241372
multisource_fit,尊敬的,樽敬的,1,filtered_positive,0.6682962923287439
multisource_fit,尊敬的,遵敬的,1,filtered_positive,0.3844505727254606
multisource_fit,敬的,京的,1,filtered_positive,0.19746886857741178
multisource_fit,敬的,敬 的,1,filtered_positive,0.38196291370016333
multisource_fit,敬的,敬得,1,filtered_positive,0.33851995381038963
multisource_fit,敬的,敬德,1,filtered_positive,0.2829087954166829
multisource_fit,敬的,敬敬的,1,filtered_positive,0.39979391982993456
multisource_fit,敬的,敬的,1,filtered_positive,0.38196291370016333
multisource_fit,敬的,敬的的,1,filtered_positive,0.290014756348207
multisource_fit,敬的,经的,1,filtered_positive,0.10472161954640755
multisource_fit,退订,推订,1,filtered_positive,0.6450678850825307
multisource_fit,退订,退 订,1,filtered_positive,0.6768709985274401
multisource_fit,退订,退定,1,filtered_positive,0.341628850140125
multisource_fit,退订,退订,1,filtered_positive,0.6768709997044987
multisource_fit,退订,退顶,1,filtered_positive,0.3559883153168508
multisource_fit,git元,g it元,1,filtered_positive,0.5587290640614795
multisource_fit,git元,g-it元,1,filtered_positive,0.7054819514798236
multisource_fit,git元,giit元,1,filtered_positive,0.7188039039625627
multisource_fit,git元,git 元,1,filtered_positive,0.723229375617081
multisource_fit,git元,git元,1,filtered_positive,0.723229375617081
multisource_fit,git元,git员,1,filtered_positive,0.538202065724471
multisource_fit,git元,git院,1,filtered_positive,0.2712808667502689
multisource_fit,it元,it 元,1,filtered_positive,0.5541910866194539
multisource_fit,it元,it-元,1,filtered_positive,0.7340621615267972
multisource_fit,it元,itt元,1,filtered_positive,0.5988217174321299
multisource_fit,it元,it元,1,filtered_positive,0.5541910866194539
multisource_fit,it元,it员,1,filtered_positive,0.3053497744377941
multisource_fit,it元,it院,1,filtered_positive,0.1378753096402258
multisource_fit,t元,tt元,1,filtered_positive,0.7032879990497435
multisource_fit,t元,t院,1,filtered_positive,0.5407774941701837
multisource_fit,igi,i g i,1,filtered_positive,0.6130859492783359
multisource_fit,igi,i gi,1,filtered_positive,0.5942949171715748
multisource_fit,igi,i-gi,1,filtered_positive,0.7128703116748273
multisource_fit,igi,ig i,1,filtered_positive,0.48462195025782445
multisource_fit,igi,ig-i,1,filtered_positive,0.6776461587363017
multisource_fit,igi,iggi,1,filtered_positive,0.49514824801467483
multisource_fit,igi,igi,1,filtered_positive,0.2812896419824117
multisource_fit,igi,iigi,1,filtered_positive,0.5982003536956831
multisource_fit,url,u r l,1,filtered_positive,0.619433836825653
multisource_fit,url,u rl,1,filtered_positive,0.27524206576704485
multisource_fit,url,u-rl,1,filtered_positive,0.5302594064862404
multisource_fit,url,ur l,1,filtered_positive,0.6406414013367568
multisource_fit,url,url,1,filtered_positive,0.7178254729769464
multisource_fit,url,urrl,1,filtered_positive,0.14702147942012744
multisource_fit,url,uurl,1,filtered_positive,0.7346627830915459
multisource_fit,git,g i t,1,filtered_positive,0.5917707901069418
multisource_fit,git,g it,1,filtered_positive,0.12639545327482823
multisource_fit,git,g-it,1,filtered_positive,0.2770474039236641
multisource_fit,git,ggit,1,filtered_positive,0.6380197092295882
multisource_fit,git,gi t,1,filtered_positive,0.6295666576060368
multisource_fit,git,gi-t,1,filtered_positive,0.7365457233045019
multisource_fit,git,giit,1,filtered_positive,0.38374254392568824
multisource_fit,git,git,1,filtered_positive,0.32158904984237496
multisource_fit,t.me,t . m e,1,filtered_positive,0.47271786560158247
multisource_fit,t.me,t .me,1,filtered_positive,0.4678959915994958
multisource_fit,t.me,t.m e,1,filtered_positive,0.47271786560158247
multisource_fit,t.me,t.me,1,filtered_positive,0.4678959915994958
multisource_fit,t.me,tt.me,1,filtered_positive,0.39166668344524
multisource_fit,http,h t t p,1,filtered_positive,0.492142662912849
multisource_fit,http,h ttp,1,filtered_positive,0.2552033687928596
multisource_fit,http,h-ttp,1,filtered_positive,0.48263098166547014
multisource_fit,http,hhttp,1,filtered_positive,0.6842027885783324
multisource_fit,http,htt p,1,filtered_positive,0.2615357753811406
multisource_fit,http,htt-p,1,filtered_positive,0.4439956641848325
multisource_fit,http,http,1,filtered_positive,0.6031297293940255
multisource_fit,http,htttp,1,filtered_positive,0.2267951373729255
multisource_fit,lac,l a c,1,filtered_positive,0.6387754380917844
multisource_fit,lac,l ac,1,filtered_positive,0.6991655145890833
multisource_fit,lac,l-ac,1,filtered_positive,0.7430043449950126
multisource_fit,lac,la c,1,filtered_positive,0.5207851055862613
multisource_fit,lac,la-c,1,filtered_positive,0.677188179121591
multisource_fit,lac,laac,1,filtered_positive,0.3466608654047845
multisource_fit,lac,lac,1,filtered_positive,0.3142787219004354
multisource_fit,lac,llac,1,filtered_positive,0.6746012652314057
multisource_fit,tps,t p s,1,filtered_positive,0.5431208305563419
multisource_fit,tps,t ps,1,filtered_positive,0.392963802856816
multisource_fit,tps,t-ps,1,filtered_positive,0.4778105830250018
multisource_fit,tps,tp s,1,filtered_positive,0.48189609161823505
multisource_fit,tps,tp-s,1,filtered_positive,0.6748548944724353
multisource_fit,tps,tpps,1,filtered_positive,0.1138803387329927
multisource_fit,tps,tps,1,filtered_positive,0.3302698797992125
multisource_fit,tps,ttps,1,filtered_positive,0.18552145469469628
multisource_fit,tps:,t p s :,1,filtered_positive,0.517632810624631
multisource_fit,tps:,t ps:,1,filtered_positive,0.4410432822772125
multisource_fit,tps:,tpps:,1,filtered_positive,0.11190125084161773
multisource_fit,tps:,tps :,1,filtered_positive,0.27415078735171344
multisource_fit,tps:,tps:,1,filtered_positive,0.27415078735171344
multisource_fit,tps:,ttps:,1,filtered_positive,0.20330721253109518
multisource_fit,ttps,t t p s,1,filtered_positive,0.5806210833017215
multisource_fit,ttps,t tps,1,filtered_positive,0.39925021325415017
multisource_fit,ttps,t-tps,1,filtered_positive,0.5224697771891395
multisource_fit,ttps,ttp s,1,filtered_positive,0.27976570911351367
multisource_fit,ttps,ttp-s,1,filtered_positive,0.559169996533037
multisource_fit,ttps,tttps,1,filtered_positive,0.12518780928094322
multisource_fit,name,n a m e,1,filtered_positive,0.4053373469638459
multisource_fit,name,n ame,1,filtered_positive,0.3103557489209405
multisource_fit,name,n-ame,1,filtered_positive,0.4558038703262075
multisource_fit,name,naame,1,filtered_positive,0.4828229169673903
multisource_fit,name,nam e,1,filtered_positive,0.4328190061454444
multisource_fit,name,nam-e,1,filtered_positive,0.5738817602570834
multisource_fit,ellp,e llp,1,filtered_positive,0.5997187836076244
multisource_fit,ellp,eellp,1,filtered_positive,0.16836563402129318
multisource_fit,ellp,ell p,1,filtered_positive,0.11347072644744785
multisource_fit,ellp,ell-p,1,filtered_positive,0.2847576935827846
multisource_fit,ellp,elllp,1,filtered_positive,0.07660614541744347
multisource_fit,ellp,ellp,1,filtered_positive,0.0628796565071913
multisource_fit,llp,lllp,1,filtered_positive,0.37259951803643065
multisource_fit,llp,llp,1,filtered_positive,0.6542505666026068
multisource_fit,llph,lllph,1,filtered_positive,0.3637282837257804
multisource_fit,llph,llp h,1,filtered_positive,0.7406469343918456
multisource_fit,llph,llph,1,filtered_positive,0.6237419735278392
multisource_fit,lph,l p h,1,filtered_positive,0.7023993375790232
multisource_fit,__full_normal__,出kimsufiks-le双G口中奖款32G内存4THDD盘，月付€16.5，法国RBX3机房，续费至1月2号，200带号出,0,hard_negative_full,0.996354388319729
multisource_fit,__full_normal__,Q，群号，，753485420,0,hard_negative_full,0.9950615581015897
multisource_fit,__full_normal__,价VX：lxm520lxm520lxm诚信经营不买勿加,0,hard_negative_full,0.9949054812682271
multisource_fit,__full_normal__,如有需求请及时咨询QQ群：xxxxxxxx验证：投有所道或i,0,hard_negative_full,0.9900018135998377
multisource_fit,__full_normal__,欢迎777777777777777,0,hard_negative_full,0.9860008372754058
multisource_fit,__full_normal__,新号码18501409915望惠存,0,hard_negative_full,0.9850475431519963
multisource_fit,__full_normal__,5880-4040-980-128-368,0,hard_negative_full,0.9803540927375409
multisource_fit,__full_normal__,服务专员代码：1240518991,0,hard_negative_full,0.9792695875196852
multisource_fit,__full_normal__,详情请咨询：xxxxxxxxxxx,0,hard_negative_full,0.9767383595282515
